i,n_playout,kl,lr_multiplier,loss,entropy,explained_var_old,explained_var_new
6231,400,0.019574296,0.197530864,2.237000465,1.7782791,0.565490195,0.63507368
6232,400,0.02040539,0.197530864,2.21210742,1.7486149,0.593850519,0.648623423
6233,400,0.03333784,0.197530864,2.071156502,1.7284384,0.668497613,0.725584767
6234,400,0.028678492,0.197530864,2.172204971,1.7059654,0.572642922,0.641161558
6235,400,0.017079394,0.197530864,2.149097681,1.690059,0.603731126,0.67737312
6236,400,0.014082984,0.197530864,2.12694788,1.7136482,0.627207314,0.696877184
6237,400,0.015364464,0.197530864,2.13094759,1.7402542,0.62938682,0.694606025
6238,400,0.017197944,0.197530864,2.101707935,1.7233181,0.642985181,0.710792539
6239,400,0.026530059,0.197530864,2.126171589,1.7248152,0.614677817,0.673524661
6240,400,0.015995257,0.197530864,2.075811625,1.6963544,0.621131602,0.693968447
6241,400,0.018904952,0.197530864,2.12456131,1.7204523,0.60482669,0.675579712
6242,400,0.016344676,0.197530864,2.182431221,1.7439685,0.583484962,0.658538558
6243,400,0.015933033,0.197530864,2.197838545,1.7488091,0.565771278,0.640836547
6244,400,0.017307382,0.197530864,2.17122674,1.7670534,0.619690146,0.687076168
6245,400,0.021331815,0.197530864,2.139489889,1.7591783,0.636733662,0.703076074
6246,400,0.021590998,0.197530864,2.223168612,1.8073605,0.569799695,0.658677813
6247,400,0.027039658,0.197530864,2.182489872,1.8034339,0.582712468,0.665650196
6248,400,0.01977708,0.197530864,2.186753511,1.7816533,0.600055718,0.67377281
6249,400,0.019831847,0.197530864,2.163604021,1.7411551,0.573831374,0.654378427
6250,400,0.023784632,0.197530864,2.207043409,1.7935357,0.558912822,0.650219549
6251,400,0.025181977,0.197530864,2.095335722,1.7125022,0.650826486,0.718075654
6252,400,0.027246963,0.197530864,2.211965084,1.7659142,0.583429199,0.655610977
6253,400,0.03232857,0.197530864,2.204803228,1.7407811,0.566033819,0.639502689
6254,400,0.020256316,0.197530864,2.240619898,1.8168788,0.547525373,0.631448451
6255,400,0.02473836,0.197530864,2.225091219,1.7063093,0.49437298,0.576999433
6256,400,0.02253088,0.197530864,2.255847216,1.7785001,0.54096701,0.599645235
6257,400,0.020720266,0.197530864,2.186698675,1.7227147,0.511204993,0.618223825
6258,400,0.016160555,0.197530864,2.21683836,1.7454021,0.555084952,0.631738536
6259,400,0.023829024,0.197530864,2.280157804,1.749214,0.485868178,0.555866143
6260,400,0.019034524,0.197530864,2.259358644,1.7134352,0.427300175,0.519559835
6261,400,0.019645331,0.197530864,2.213045597,1.7319964,0.503777174,0.584330768
6262,400,0.013983544,0.197530864,2.22151804,1.7534482,0.503778506,0.577680563
6263,400,0.014384739,0.197530864,2.198185444,1.6664401,0.516254807,0.575876873
6264,400,0.016973875,0.197530864,2.175567389,1.6685407,0.496984636,0.579571586
6265,400,0.015836835,0.197530864,2.172767162,1.64079,0.503144095,0.577028958
6266,400,0.022083959,0.197530864,2.230291367,1.7159545,0.472077191,0.568246892
6267,400,0.016618995,0.197530864,2.184507847,1.6928325,0.524345973,0.600227244
6268,400,0.018573618,0.197530864,2.256572247,1.7069665,0.508552591,0.581276439
6269,400,0.024250936,0.197530864,2.1802423,1.6895485,0.532641559,0.593082189
6270,400,0.018819751,0.197530864,2.222093821,1.6970384,0.5026922,0.573770248
6271,400,0.019800525,0.197530864,2.251307011,1.6779668,0.474763639,0.546362605
6272,400,0.021277696,0.197530864,2.242316008,1.7771226,0.531384168,0.596564074
6273,400,0.017605908,0.197530864,2.210617304,1.6964486,0.480513572,0.571896774
6274,400,0.02553901,0.197530864,2.271420479,1.723551,0.444700366,0.530363869
6275,400,0.023630207,0.197530864,2.213004351,1.7496333,0.548701634,0.606701022
6276,400,0.024946196,0.197530864,2.263692617,1.744812,0.476093052,0.553004784
6277,400,0.028129825,0.197530864,2.23624444,1.6943572,0.474121493,0.568175904
6278,400,0.030144785,0.197530864,2.181763172,1.7242666,0.56620146,0.658011638
6279,400,0.01939863,0.197530864,2.321426868,1.7349665,0.404748285,0.488349712
6280,400,0.012143515,0.197530864,2.184938669,1.7022538,0.50033166,0.600625969
6281,400,0.019535864,0.197530864,2.276979446,1.7226014,0.460447536,0.545891814
6282,400,0.015988147,0.197530864,2.262638569,1.7403467,0.48533996,0.57550717
6283,400,0.018765593,0.197530864,2.267415762,1.6983871,0.443313516,0.526721663
6284,400,0.021761093,0.197530864,2.194657564,1.6962681,0.442909796,0.544136704
6285,400,0.021735694,0.197530864,2.195311785,1.6745354,0.513483367,0.613421179
6286,400,0.030611975,0.197530864,2.191086292,1.6977882,0.495412919,0.601005481
6287,400,0.021957513,0.197530864,2.263662338,1.7654188,0.502368722,0.602579144
6288,400,0.023199912,0.197530864,2.26363492,1.755487,0.488123623,0.596152119
6289,400,0.017435921,0.197530864,2.181907892,1.7258614,0.531778088,0.608178709
6290,400,0.027015243,0.197530864,2.318621874,1.8016423,0.485502112,0.594586039
6291,400,0.0242425,0.197530864,2.261942625,1.750454,0.53963838,0.603665684
6292,400,0.02655869,0.197530864,2.201209784,1.7447293,0.561632786,0.624653926
6293,400,0.02343585,0.197530864,2.144746065,1.6963935,0.523779471,0.611472153
6294,400,0.028386129,0.197530864,2.172814369,1.7039297,0.576896818,0.650891842
6295,400,0.025836635,0.197530864,2.238718987,1.7732956,0.539726089,0.616619969
6296,400,0.01570617,0.197530864,2.215198994,1.7236235,0.522976558,0.605842939
6297,400,0.019803133,0.197530864,2.181287766,1.7601755,0.563492379,0.643660642
6298,400,0.014465052,0.197530864,2.258830786,1.8079071,0.564647215,0.638274928
6299,400,0.017059831,0.197530864,2.200665712,1.7464528,0.561876083,0.627971072
6300,400,0.024320506,0.197530864,2.217344046,1.7275045,0.529758473,0.611489396
6301,400,0.015373068,0.197530864,2.203084469,1.7623546,0.575919693,0.648654929
6302,400,0.023967061,0.197530864,2.172489643,1.745497,0.593749958,0.65440823
6303,400,0.022865675,0.197530864,2.162883997,1.7858801,0.612104534,0.657563813
6304,400,0.01947485,0.197530864,2.142612934,1.6992515,0.584109975,0.640523684
6305,400,0.024386281,0.197530864,2.253433704,1.8066459,0.57847626,0.655212432
6306,400,0.022881296,0.197530864,2.165566921,1.7429597,0.601339929,0.659565254
6307,400,0.025751378,0.197530864,2.115693331,1.7423029,0.622414209,0.687028394
6308,400,0.026946966,0.197530864,2.156239986,1.728997,0.595403414,0.674871715
6309,400,0.032102928,0.197530864,2.139497042,1.7236141,0.559572738,0.650670707
6310,400,0.030411484,0.197530864,2.146421909,1.6929605,0.634996194,0.694897654
6311,400,0.032917265,0.197530864,2.185681343,1.8015068,0.568631978,0.647174662
6312,400,0.02441438,0.197530864,2.24438715,1.7460332,0.513298381,0.588132953
6313,400,0.030343343,0.197530864,2.253926516,1.7918607,0.521799841,0.589000996
6314,400,0.023114435,0.197530864,2.260080099,1.7913847,0.541838486,0.616724395
6315,400,0.023281943,0.197530864,2.158819199,1.7199208,0.554949472,0.615913235
6316,400,0.021400288,0.197530864,2.190831661,1.739969,0.555893571,0.648182442
6317,400,0.024053842,0.197530864,2.12715888,1.7243886,0.589126054,0.658157465
6318,400,0.018543903,0.197530864,2.188487053,1.7561835,0.587716344,0.663537618
6319,400,0.021921955,0.197530864,2.125495672,1.7102538,0.577842882,0.654103822
6320,400,0.02162733,0.197530864,2.252282858,1.7740544,0.520652657,0.600305471
6321,400,0.02284737,0.197530864,2.166233301,1.7620893,0.59473519,0.669955278
6322,400,0.02211365,0.197530864,2.130510569,1.7069495,0.571887172,0.64679296
6323,400,0.022386432,0.197530864,2.203046799,1.7784252,0.600809587,0.684701659
6324,400,0.020771004,0.197530864,2.186047077,1.7465651,0.569348523,0.637099564
6325,400,0.024359155,0.197530864,2.202554703,1.721737,0.505846362,0.612006307
6326,400,0.025197785,0.197530864,2.198248148,1.7731364,0.583409803,0.665862197
6327,400,0.019348351,0.197530864,2.145713568,1.7568891,0.627114987,0.701664915
6328,400,0.023708243,0.197530864,2.176923513,1.7472699,0.608805575,0.686286053
6329,400,0.01775969,0.197530864,2.134774685,1.7212105,0.608891323,0.679540419
6330,400,0.021933962,0.197530864,2.203089952,1.8021731,0.584766242,0.660809227
6331,400,0.015104263,0.197530864,2.167406321,1.7392836,0.557638646,0.644795707
6332,400,0.02236679,0.197530864,2.096104622,1.6636525,0.599618083,0.655691632
6333,400,0.020846633,0.197530864,2.143743515,1.7358017,0.599867328,0.669388306
6334,400,0.018762285,0.197530864,2.14376545,1.7346554,0.629832018,0.691315275
6335,400,0.015456658,0.197530864,2.18312645,1.774337,0.589553085,0.668715558
6336,400,0.019335717,0.197530864,2.07443285,1.6670136,0.625262015,0.697326961
6337,400,0.015621133,0.197530864,2.003949165,1.6751773,0.644126673,0.717994977
6338,400,0.014994978,0.197530864,2.119548798,1.7138613,0.61754487,0.686454751
6339,400,0.019687036,0.197530864,2.155029774,1.7716315,0.624078032,0.693853341
6340,400,0.02447363,0.197530864,2.125820637,1.6935772,0.601741892,0.676220212
6341,400,0.018631544,0.197530864,2.136059284,1.6995358,0.599167406,0.663361967
6342,400,0.021300647,0.197530864,2.155192375,1.728559,0.592217155,0.648114417
6343,400,0.018553384,0.197530864,2.114856958,1.6997867,0.598179452,0.658963077
6344,400,0.017747287,0.197530864,2.166807175,1.700542,0.604633759,0.66194221
6345,400,0.029335562,0.197530864,2.228747606,1.7831779,0.546140387,0.6364446
6346,400,0.029163135,0.197530864,2.191058636,1.7428937,0.582855716,0.654913783
6347,400,0.018552575,0.197530864,2.164388418,1.7481216,0.582066186,0.679182062
6348,400,0.021034822,0.197530864,2.196563244,1.7875419,0.589602458,0.666920069
6349,400,0.023456367,0.197530864,2.099047184,1.7568908,0.621929119,0.697337215
6350,400,0.019920891,0.197530864,2.120093822,1.710542,0.649092447,0.720503208
6351,400,0.024966199,0.197530864,2.181631565,1.7408468,0.614031121,0.681997823
6352,400,0.023943413,0.197530864,2.183701754,1.7996504,0.654149031,0.71504944
6353,400,0.019770313,0.197530864,2.126995564,1.7456646,0.646651434,0.695972821
6354,400,0.026470177,0.197530864,2.091784239,1.7406536,0.656232846,0.724057778
6355,400,0.024489643,0.197530864,2.0758183,1.7085633,0.657155551,0.703682968
6356,400,0.022900676,0.197530864,2.012987137,1.6880013,0.693951403,0.762781117
6357,400,0.031228693,0.197530864,2.082113981,1.7165165,0.674336359,0.738365722
6358,400,0.030892909,0.197530864,2.118752003,1.7609537,0.653531883,0.711473124
6359,400,0.020738149,0.197530864,2.080993414,1.7291061,0.644841079,0.711810886
6360,400,0.025668371,0.197530864,2.061251402,1.7270151,0.671129424,0.728028108
6361,400,0.022641674,0.197530864,2.130049944,1.7425251,0.667228366,0.716249824
6362,400,0.02701187,0.197530864,2.134430647,1.7694458,0.656551623,0.710402859
6363,400,0.02491593,0.197530864,2.102768421,1.689824,0.648497628,0.709547264
6364,400,0.024060436,0.197530864,2.073690176,1.7049913,0.67854223,0.732236456
6365,400,0.028966166,0.197530864,2.159252167,1.7332431,0.586994051,0.656063763
6366,400,0.019974813,0.197530864,2.18188715,1.7765051,0.628087563,0.690997244
6367,400,0.027880106,0.197530864,2.254971266,1.7570958,0.520154852,0.589409906
6368,400,0.025286976,0.197530864,2.217882872,1.7228665,0.5283218,0.601276101
6369,400,0.029118719,0.197530864,2.206003428,1.7127571,0.51807655,0.586406604
6370,400,0.029627666,0.197530864,2.311701298,1.7492263,0.491675381,0.549569566
6371,400,0.025906513,0.197530864,2.282423973,1.7930146,0.502858038,0.585465105
6372,400,0.022210969,0.197530864,2.172594547,1.7218773,0.560313714,0.61863024
6373,400,0.019459903,0.197530864,2.28407383,1.7785658,0.507919621,0.589540459
6374,400,0.024682049,0.197530864,2.169049501,1.7254486,0.555276249,0.614560491
6375,400,0.019236695,0.197530864,2.250659704,1.7441332,0.50125626,0.575339885
6376,400,0.021521527,0.197530864,2.151832104,1.7117414,0.577061013,0.639579554
6377,400,0.019547489,0.197530864,2.275269508,1.7471077,0.480188878,0.568238707
6378,400,0.01676333,0.197530864,2.131371975,1.7035067,0.559337897,0.64441006
6379,400,0.024698807,0.197530864,2.212891102,1.7352468,0.535366253,0.608785239
6380,400,0.024912808,0.197530864,2.165640831,1.7122171,0.51466446,0.612537166
6381,400,0.02477678,0.197530864,2.175588608,1.6822867,0.542039951,0.62422588
6382,400,0.022295251,0.197530864,2.174094677,1.7031798,0.508600671,0.609509848
6383,400,0.022157915,0.197530864,2.196707249,1.7290148,0.531021147,0.619422085
6384,400,0.020797286,0.197530864,2.18758297,1.7438853,0.516090561,0.617680121
6385,400,0.022099797,0.197530864,2.253499746,1.7391179,0.471403243,0.592955678
6386,400,0.026004188,0.197530864,2.299348116,1.7351785,0.445814857,0.560649627
6387,400,0.025328,0.197530864,2.239560843,1.7722931,0.549004341,0.632066424
6388,400,0.013529899,0.197530864,2.184533834,1.6875696,0.48019067,0.565695155
6389,400,0.016249226,0.197530864,2.182673216,1.7239321,0.51230124,0.624332284
6390,400,0.01725056,0.197530864,2.117207289,1.6551428,0.509980265,0.59981592
6391,400,0.016400274,0.197530864,2.103503227,1.6669064,0.536846289,0.626812157
6392,400,0.014455216,0.197530864,2.190680027,1.6947386,0.48606019,0.569693713
6393,400,0.026907498,0.197530864,2.218334198,1.6986126,0.507950849,0.588394565
6394,400,0.015503559,0.197530864,2.231054068,1.7172512,0.493460715,0.586400741
6395,400,0.013649608,0.197530864,2.190732956,1.7222116,0.524260303,0.599221176
6396,400,0.013355866,0.197530864,2.152122021,1.6745863,0.520547235,0.61051442
6397,400,0.017265715,0.197530864,2.119146585,1.6245131,0.55421719,0.616522995
6398,400,0.012571781,0.197530864,2.154182196,1.6424122,0.539750669,0.609106187
6399,400,0.018960355,0.197530864,2.171491623,1.6886125,0.518701975,0.586359622
6400,400,0.009958396,0.296296296,2.071977139,1.6232233,0.559986732,0.633896277
6401,400,0.023185443,0.296296296,2.079182625,1.6587884,0.57817005,0.659782759
6402,400,0.031373605,0.296296296,2.090601444,1.6445225,0.587370966,0.659591307
6403,400,0.024367152,0.296296296,2.140036821,1.6892899,0.558690095,0.652813432
6404,400,0.035281852,0.296296296,2.069652796,1.6408956,0.564602677,0.642993166
6405,400,0.03616461,0.296296296,2.089975357,1.6588087,0.544592588,0.640723329
6406,400,0.020913307,0.296296296,2.128869772,1.666595,0.525060835,0.627844607
6407,400,0.0237025,0.296296296,2.090068102,1.6983081,0.544986579,0.642033052
6408,400,0.02189288,0.296296296,2.11544323,1.6858065,0.56042431,0.640201024
6409,400,0.023491554,0.296296296,2.100756407,1.6243094,0.514662931,0.634654885
6410,400,0.02503604,0.296296296,2.060076714,1.6400566,0.568089238,0.660997056
6411,400,0.024834018,0.296296296,2.114423513,1.6193373,0.521735281,0.624597899
6412,400,0.025977427,0.296296296,2.145439625,1.6390306,0.531962103,0.624644681
6413,400,0.030764626,0.296296296,2.121314526,1.6453477,0.49689204,0.618736212
6414,400,0.03280349,0.296296296,2.182061195,1.6357024,0.491117329,0.599876673
6415,400,0.02639813,0.296296296,2.040553331,1.577099,0.545412369,0.627917223
6416,400,0.026978597,0.296296296,2.093599081,1.6521182,0.534793646,0.632787931
6417,400,0.029234335,0.296296296,2.118922472,1.665345,0.513892253,0.625444868
6418,400,0.025976235,0.296296296,2.10443449,1.6727679,0.559742086,0.639588873
6419,400,0.02162185,0.296296296,2.057002544,1.6303356,0.623323167,0.687719855
6420,400,0.023643456,0.296296296,2.091687441,1.6738644,0.601248275,0.671888888
6421,400,0.02715225,0.296296296,2.119936466,1.7061882,0.581479874,0.669300674
6422,400,0.022307876,0.296296296,2.069934607,1.5818182,0.541860252,0.616797587
6423,400,0.030181292,0.296296296,2.1052742,1.5856025,0.466641926,0.558214881
6424,400,0.029144235,0.296296296,2.080091238,1.6179664,0.543937889,0.63263991
6425,400,0.0298983,0.296296296,2.092166424,1.6302361,0.52926266,0.632421218
6426,400,0.030845374,0.296296296,2.149620295,1.633031,0.475558566,0.567125669
6427,400,0.028431294,0.296296296,2.144718647,1.6906043,0.512169885,0.627526414
6428,400,0.025412615,0.296296296,2.065455198,1.6178296,0.568236345,0.659482918
6429,400,0.02263292,0.296296296,2.105279446,1.6345485,0.547789744,0.632812339
6430,400,0.01717091,0.296296296,2.10481286,1.649563,0.561353401,0.65827076
6431,400,0.020659272,0.296296296,2.188348293,1.6956145,0.531857221,0.618415093
6432,400,0.018059682,0.296296296,2.082618952,1.6395895,0.536142507,0.638131745
6433,400,0.023728311,0.296296296,2.105917215,1.6096673,0.512737094,0.606632763
6434,400,0.030990994,0.296296296,2.166425467,1.7475569,0.516949513,0.619427907
6435,400,0.025291115,0.296296296,2.063565731,1.6008431,0.549690786,0.645300858
6436,400,0.021371022,0.296296296,2.061566353,1.6627392,0.567330114,0.66857653
6437,400,0.04286836,0.197530864,2.049423218,1.5985988,0.565797089,0.668660925
6438,400,0.010715716,0.197530864,1.998020053,1.5869212,0.589725591,0.656612545
6439,400,0.018335272,0.197530864,2.078893185,1.5836959,0.568425293,0.638535824
6440,400,0.014906073,0.197530864,2.034965038,1.6405586,0.59054414,0.662594272
6441,400,0.021388255,0.197530864,2.131631851,1.6326784,0.565440744,0.650789126
6442,400,0.018175203,0.197530864,2.071644545,1.6693265,0.582568749,0.663936782
6443,400,0.012938503,0.197530864,2.156279802,1.7060759,0.566169047,0.63086704
6444,400,0.01355073,0.197530864,2.047526598,1.620832,0.591247898,0.662892408
6445,400,0.010287382,0.197530864,2.103288412,1.6470712,0.56808114,0.634942406
6446,400,0.00996967,0.296296296,2.010897398,1.615444,0.611770836,0.689135174
6447,400,0.018522961,0.296296296,2.067121029,1.6393285,0.602164476,0.700284453
6448,400,0.027587377,0.296296296,2.005068064,1.5932579,0.586649582,0.693839862
6449,400,0.02498741,0.296296296,2.094502211,1.6507483,0.560192202,0.662631978
6450,400,0.031649508,0.296296296,2.068916321,1.6882371,0.618803122,0.703678631
6451,400,0.019228816,0.296296296,2.047127008,1.6452515,0.594104589,0.692591544
6452,400,0.0246359,0.296296296,2.082859993,1.6825023,0.610987535,0.695301094
6453,400,0.035333857,0.296296296,2.065579653,1.6438153,0.584203564,0.702327161
6454,400,0.030648509,0.296296296,2.121410131,1.6472284,0.545140033,0.64724878
6455,400,0.026775677,0.296296296,2.100821257,1.6943889,0.534543762,0.662700247
6456,400,0.031852826,0.296296296,2.079323769,1.7289069,0.616860122,0.712445855
6457,400,0.018676434,0.296296296,2.122513533,1.7305818,0.601153748,0.683756491
6458,400,0.025352607,0.296296296,2.1038692,1.6830995,0.531231836,0.646636246
6459,400,0.02812996,0.296296296,2.16233325,1.730799,0.582529351,0.677294668
6460,400,0.02365503,0.296296296,2.216718435,1.7384279,0.532583222,0.617655733
6461,400,0.021281118,0.296296296,2.228903294,1.7602103,0.523970511,0.618547642
6462,400,0.019244846,0.296296296,2.180589676,1.7659857,0.584159408,0.676550416
6463,400,0.025177706,0.296296296,2.166766644,1.7365716,0.581182197,0.673380153
6464,400,0.03475742,0.296296296,2.216552019,1.695098,0.517294282,0.63214262
